3.2040,2.9097,3.6944,3.8251,3.3020,3.3674,2.8770,2.8443,2.2232,2.5828,0.0000,0.0000,0.0981,0.0654,0.0327,0.0000,0.0000,0.0327,0.1308,0.1962,0.1962,3.3301,2.0569,2.9384,2.7914,2.2527,2.4976,2.3017,2.0079,2.3017,1.7630,0.0000,0.0979,0.0490,0.0000,0.0000,0.0000,0.0490,0.0000,0.1469,0.3918,0.5877,19.5012,1.6329,3.1958,2.5193,2.3093,3.3124,2.4960,2.0761,1.6795,2.5659,0.0000,0.0467,0.0467,0.0467,0.0467,0.0933,0.0700,0.2799,0.4665,1.5396,2.6593,49.8145,0.6912,1.5898,1.0368,1.3825,0.9677,0.8525,0.9908,0.7143,0.8756,0.0000,0.0230,0.0230,0.0000,0.0461,0.0461,0.0000,0.1382,0.2995,1.7281,4.3547,1
9.9388,3.7598,3.3347,8.4349,4.9040,4.6752,3.5309,3.1713,3.5636,3.3020,0.0327,0.0654,0.1962,0.0327,0.0981,0.1308,0.1635,0.2289,0.1635,0.4577,0.4577,9.2069,2.7425,3.0363,10.5781,2.3017,2.3997,2.2527,2.8404,1.7140,1.8610,0.0979,0.0979,0.0979,0.0979,0.0979,0.0000,0.0490,0.0000,0.2449,0.6366,0.4897,35.0135,3.1491,2.2160,13.8328,2.9158,3.3357,1.9828,1.8428,2.4493,2.7992,0.0233,0.0233,0.0233,0.0233,0.0933,0.2566,0.5598,0.8864,1.6329,3.2424,3.1958,49.4459,1.0829,0.7604,16.1517,1.0368,1.0829,0.8986,0.6682,0.8295,0.9677,0.0230,0.0461,0.0230,0.0000,0.0230,0.0461,0.1152,0.2995,1.1520,6.6819,9.6081,1
1.4385,1.6020,1.7328,3.4001,1.8962,1.5693,3.9886,2.3539,2.0270,16.2487,0.2942,0.3596,0.0654,0.1962,0.2942,0.0981,0.0981,0.0981,0.0654,0.0327,0.2942,1.4692,1.3223,0.8325,1.7140,0.6856,0.9795,4.5545,1.4692,1.5182,22.8213,0.4408,0.3918,0.1959,0.1469,0.1469,0.0979,0.0000,0.1469,0.0979,0.0490,0.4408,1.2596,1.2130,1.1897,7.0913,0.9797,1.3296,12.7364,3.4757,1.3763,18.0782,1.1430,0.9331,0.5132,0.2333,0.0700,0.0233,0.0233,0.0700,0.0467,0.0933,1.1430,0.6682,0.7373,1.0368,2.0276,0.7834,0.7834,22.3267,9.3546,1.1290,37.0038,0.1843,0.0230,0.0000,0.0230,0.0000,0.0000,0.0230,0.0000,0.0461,0.2074,0.1843,1
4.8386,2.4520,0.8500,0.5558,0.1962,0.0981,0.0654,0.0981,0.1962,0.2615,0.0654,0.1308,0.2289,0.2289,0.3269,0.3923,1.4712,1.7001,3.9232,3.1713,0.8173,6.6113,1.8610,0.7346,0.0490,0.0490,0.0000,0.0490,0.0490,0.0979,0.0490,0.0000,0.0490,0.0490,0.1959,0.3918,0.4408,1.1264,3.3791,6.9541,4.6034,1.5182,3.6856,5.5051,3.8722,1.6329,0.9331,0.9097,0.3966,0.1866,0.1866,0.5832,0.5365,0.6298,0.3032,0.3266,0.3499,0.6531,1.1430,1.1430,1.6795,1.1897,0.7465,16.1056,10.6910,6.5436,1.9124,0.7604,0.4608,0.2995,0.2765,0.1613,0.0691,0.0691,0.2304,0.3687,0.3917,0.5299,0.9447,3.3870,5.5529,5.7833,3.1566,4.7925,1
2.8443,2.1905,1.9943,1.7001,1.7655,1.6674,3.4982,2.4520,2.4520,1.6674,0.0327,0.0654,0.0000,0.0000,0.0327,0.0654,0.0654,0.0327,0.0327,0.0654,0.0000,1.6161,1.3712,2.1548,1.8120,1.4202,1.7630,2.6935,1.9099,1.9589,1.6651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0490,3.4990,2.6826,4.0122,3.1958,2.7292,2.4260,3.1025,3.6156,4.6187,4.1288,0.1400,0.0933,0.0467,0.1166,0.0933,0.0000,0.0233,0.0000,0.0700,0.0933,0.0700,2.4654,1.3133,1.4977,0.9677,0.7834,1.1520,3.0414,1.5898,2.0737,3.5022,0.0000,0.0000,0.0000,0.0230,0.0000,0.0000,0.0230,0.0230,0.0230,0.0000,0.0000,1
3.6290,1.5693,1.1443,1.5039,1.3731,1.5039,1.5693,1.3077,1.6020,2.1578,0.0327,0.0327,0.1308,0.0654,0.0981,0.0000,0.0327,0.0654,0.0327,0.0327,0.0327,4.5055,1.8120,1.3712,1.5182,0.9795,1.1264,1.0774,1.1753,0.9795,1.8610,0.0490,0.1469,0.0000,0.0979,0.0979,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,20.4342,0.6531,1.0964,0.7465,0.8631,1.0031,0.7698,1.2830,1.0730,0.6531,0.3266,0.3032,0.1866,0.0467,0.0933,0.0933,0.1400,0.2333,0.1400,0.1400,0.1400,29.9072,0.0922,0.7143,0.4839,0.3456,0.5299,0.5069,0.6221,0.3226,0.1382,0.1613,0.0461,0.0461,0.0691,0.0461,0.0230,0.0230,0.0461,0.1152,0.0461,0.0922,1
2.2232,3.3347,4.3482,2.3866,1.1116,0.8500,1.3404,0.4250,2.1251,1.3731,0.1308,0.1962,0.1962,1.1443,2.4520,2.8443,2.3212,1.1443,2.9097,2.1251,2.3212,2.8404,1.7140,4.9462,3.4771,0.8815,0.5877,0.4897,0.2449,1.5671,0.4897,0.0490,0.4408,0.5877,1.5182,4.0647,3.8199,3.8199,1.6651,3.7219,2.3997,3.2812,7.3246,6.8347,12.3865,8.8875,1.9361,2.0294,1.0497,1.2363,7.8145,1.0730,2.2860,2.0994,2.4493,3.0558,3.3591,2.1694,1.8661,1.4696,1.0730,2.4493,4.3854,11.7278,6.2902,22.3497,12.3730,0.4378,1.2212,0.3687,0.3687,3.0414,0.4839,1.2903,2.9953,4.3087,4.4699,6.0598,5.5068,8.0183,8.8477,7.2579,8.6864,12.0735,1
8.8926,10.5273,9.6446,11.8678,11.9331,13.6659,15.0063,20.6296,15.0390,18.5372,0.4250,1.5693,3.1059,2.4847,1.2424,0.4250,0.5885,0.4904,0.3596,0.1962,0.4250,5.6808,6.4644,6.5623,7.2480,8.2764,8.5213,10.6760,15.1326,10.2843,13.5654,0.2938,1.8120,3.8688,3.4771,1.7630,0.2938,0.3428,0.1469,0.0490,0.0000,0.2938,6.2049,7.6745,8.3510,8.1177,12.1766,10.6370,20.1776,25.4028,17.8450,22.2537,0.1633,0.7465,1.5629,1.7495,1.8895,1.6562,1.1897,0.7931,0.3266,0.1633,0.1633,2.7649,2.9032,3.8018,3.8018,5.0460,6.1750,5.6911,8.5021,5.3916,17.8567,3.3179,7.8800,8.3869,3.1566,1.2442,0.6912,0.2995,0.2074,0.0691,0.0230,3.3179,1
0.0327,0.0327,0.0327,0.0000,0.0000,0.0000,0.0327,0.0327,0.0327,0.0327,0.0981,0.0981,0.0327,0.0654,0.0981,0.0654,0.1308,0.1962,0.2942,0.0981,0.0327,0.1469,0.0979,0.0000,0.0000,0.0979,0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0979,0.0490,0.0000,0.0490,0.1469,0.0490,0.3428,0.2938,0.0979,0.8398,0.6765,0.5365,0.3966,0.3266,0.2333,0.3732,0.5832,0.6531,0.6298,0.6765,0.4199,0.2333,0.2333,0.2799,0.4432,0.8864,2.5193,3.4757,2.5893,1.9594,2.1658,1.3364,0.8756,0.7143,0.4608,0.2765,0.1843,0.1613,0.2304,0.2074,0.2304,0.2765,0.1613,0.1152,0.1152,0.0922,0.5760,3.6405,8.8938,10.0459,6.4515,1
4.7733,0.5558,0.9154,0.8173,0.4577,0.4250,0.4904,0.3596,0.4577,0.3269,0.2615,0.0981,0.0981,0.1635,0.8173,1.4712,1.9943,2.2559,0.8827,2.8116,2.8116,7.4439,0.5387,0.4897,0.2938,0.1959,0.4897,0.3918,0.3428,0.3918,0.2938,0.1469,0.0979,0.1959,0.0979,0.9795,2.1058,2.5466,3.8199,2.2038,4.9952,4.8973,12.7364,0.9097,1.1430,0.6531,0.3966,0.7231,0.6531,0.5832,0.6531,0.8398,0.3032,0.3499,0.7465,1.4463,1.7962,1.8428,1.3063,1.7495,1.0497,1.3296,1.5396,20.7138,0.2535,0.3456,0.1152,0.1382,0.2765,0.2765,0.1152,0.3687,0.2765,0.2304,0.3226,1.0368,2.1889,1.7972,1.8663,1.6589,4.9077,5.1151,6.1980,6.6588,1
3.0405,1.8635,1.6347,1.2424,3.8251,1.4058,1.6347,1.7981,1.6020,13.5024,0.0327,0.0000,0.1308,0.1308,0.0981,0.1308,0.2942,0.3923,0.8173,0.8173,0.2942,2.0569,0.5387,0.6856,1.3223,2.9873,0.5387,0.4897,0.8325,0.4408,16.9446,0.0000,0.0000,0.0000,0.0490,0.0490,0.1469,0.0490,0.2449,0.9795,1.1264,0.4897,6.3449,1.9128,2.3327,1.0497,6.8814,1.7728,1.5162,3.2191,1.3530,15.7222,0.1866,0.0933,0.0467,0.0933,0.1166,0.1400,0.1400,1.0264,2.4260,2.8925,2.4027,9.7233,0.7143,1.6589,0.4378,1.7972,1.0368,1.7742,2.1658,1.0599,22.1193,0.0691,0.0000,0.0000,0.0000,0.0000,0.0461,0.1152,0.8064,3.8018,7.4883,8.6173,1
2.2885,10.4619,4.9694,2.1251,1.3404,0.9808,1.3077,1.7001,1.3077,9.5138,1.2424,0.6212,0.6212,0.4577,0.2289,0.2942,0.2289,0.1962,0.1962,0.0654,1.2424,0.9305,9.8925,4.7504,0.7346,0.3918,1.2243,0.8815,0.9795,0.7346,13.0757,1.3223,0.8325,0.2449,0.3428,0.0979,0.0490,0.1959,0.0979,0.1469,0.2449,1.3223,1.4929,9.4940,3.1491,0.4432,0.5598,0.3266,0.3732,0.3499,0.4899,15.6289,3.9189,3.1724,1.2596,0.5598,0.1400,0.0467,0.0233,0.0700,0.0467,0.0000,3.9189,0.4147,3.0644,0.6682,0.1382,0.0461,0.0230,0.0691,0.1382,0.3687,32.7181,6.1059,2.7188,0.2995,0.1613,0.0230,0.1382,0.0461,0.0230,0.0461,0.0000,6.1059,1
7.0291,3.5963,2.1578,1.2097,1.6674,0.5558,0.3596,0.1962,0.3269,0.7193,0.5885,1.5693,3.4655,4.1521,2.8443,2.1578,3.7598,2.7463,3.7271,4.6752,2.5828,8.4723,3.0363,1.1264,0.9305,1.4202,0.5387,0.1959,0.1959,0.2449,0.7836,0.3428,0.8325,2.5956,4.0647,3.1832,3.2322,6.2195,3.0853,4.6034,4.7993,3.5260,9.7972,6.8114,6.2049,3.0325,3.1025,1.7029,0.3732,0.4432,0.5365,0.8864,3.1258,3.4757,3.7556,4.2688,3.1258,2.1227,3.3824,3.0092,4.3621,3.7556,3.0791,4.6312,1.0368,2.0506,0.9216,0.4839,0.3687,0.4147,0.3226,0.4839,0.1843,1.9354,1.1981,0.7373,1.2212,1.4516,1.2212,2.2811,2.8110,3.3870,2.9953,2.4193,1
2.5828,1.9289,1.8308,8.6311,3.3020,2.6482,1.8635,2.6809,1.4385,1.9616,0.0981,0.0654,0.0654,0.0327,0.0981,0.0981,0.0327,0.0654,0.1635,0.0654,0.1308,1.6161,1.1753,1.5671,10.9209,1.7140,1.6161,1.0774,1.2733,1.5182,1.7140,0.0490,0.0979,0.1469,0.0000,0.0000,0.0490,0.0000,0.0979,0.1469,0.0490,0.0490,1.6095,1.4696,1.0730,13.2029,2.0994,1.7728,1.3763,1.1897,0.7465,1.6329,0.0700,0.0000,0.0233,0.0700,0.0700,0.0700,0.0000,0.0700,0.0933,0.1166,0.1633,0.8986,1.1520,0.7143,32.7873,0.7143,0.4839,0.5299,0.8756,0.2304,0.4608,0.0230,0.0000,0.0461,0.1382,0.0000,0.0691,0.0230,0.0230,0.0230,0.0000,0.0922,1
3.1059,2.3212,1.5366,1.4712,4.1194,1.2097,1.4058,1.4385,1.2424,1.5693,0.0654,0.0000,0.1308,0.0654,0.0654,0.0327,0.0000,0.0000,0.0981,0.0327,0.0654,2.8894,1.1753,1.1753,0.8325,3.0853,0.4897,0.4897,1.1264,0.5387,1.0774,0.1469,0.0000,0.0000,0.0490,0.0000,0.0000,0.0979,0.0979,0.0490,0.0000,0.1469,10.8469,2.5426,2.3560,3.1258,20.9241,1.2130,1.1430,1.3530,1.1897,6.3449,1.7962,1.2830,1.3996,0.7231,0.3266,0.1866,0.1166,0.1166,0.1166,0.0933,1.7962,8.0413,0.7834,1.8433,1.2673,23.6861,1.0138,1.3133,1.5437,0.7373,3.2257,1.5207,1.1060,1.0368,0.2765,0.3226,0.0922,0.1382,0.1382,0.1152,0.0461,1.5207,1
0.5885,0.4250,0.3923,0.3269,0.4250,0.5231,0.6539,0.4904,0.7193,2.5501,0.5231,1.1116,1.6020,1.0135,1.3404,0.5231,0.5231,0.4577,0.4250,0.3269,0.5231,0.0979,0.0979,0.1959,0.1469,0.1959,0.5877,0.5387,0.0490,0.4408,3.5260,0.8815,1.5671,2.8404,1.7630,2.0569,0.9305,0.7346,0.6366,0.3918,0.2938,0.8815,0.5598,0.4665,0.3499,0.2566,0.5598,2.8925,3.5223,0.6298,1.1897,10.5204,3.7789,3.2891,3.7090,4.2921,4.3155,2.3093,2.3560,1.9128,0.7931,0.4665,3.7789,0.1152,0.2535,0.1382,0.0230,0.0922,1.6129,3.1797,0.4147,0.5069,17.7415,11.3131,9.3777,9.8846,11.2670,8.3869,4.0552,0.7604,0.2535,0.1152,0.0922,11.3131,1
1.5039,1.8635,1.6674,17.8507,1.9289,2.6482,2.0924,2.1578,1.8962,2.2232,0.3923,0.1308,0.0327,0.0327,0.0981,0.0327,0.0981,0.0327,0.0000,0.0981,0.3923,1.1264,1.6651,1.6161,28.5021,1.1753,1.9099,1.0774,1.1753,1.0774,2.4486,0.1469,0.0490,0.0979,0.0000,0.0490,0.0979,0.1469,0.0000,0.0490,0.0000,0.1469,0.9331,0.9797,1.0497,11.5934,1.3063,3.9889,1.0730,0.6531,0.7465,3.9422,0.4665,0.2333,0.2099,0.0467,0.0233,0.0233,0.0467,0.0233,0.0233,0.0000,0.4665,0.3917,0.1843,0.5299,34.0084,1.1520,3.2949,0.9216,0.6451,0.7834,4.6543,0.2304,0.0461,0.0461,0.0000,0.0000,0.0461,0.0230,0.0000,0.0000,0.0000,0.2304,1
0.2942,0.5231,0.6212,0.9481,0.6866,0.8827,0.6866,0.5885,2.0597,1.7655,0.0654,0.0654,0.0654,0.0654,0.0000,0.0654,0.3269,0.4250,0.4250,0.5231,0.4250,0.4897,0.7346,0.4408,0.8815,0.4408,1.4202,0.2938,0.1469,1.9099,2.2527,0.0490,0.0490,0.0979,0.0000,0.0490,0.0490,0.0490,0.4408,0.8815,0.5387,0.4897,8.7709,0.5832,0.4899,1.8661,1.3296,8.0011,0.6531,0.7931,4.7820,4.7820,0.1633,0.1633,0.0700,0.1866,0.5365,1.3063,2.0761,3.1258,3.4290,3.0092,4.3155,21.2207,0.2765,0.2074,0.5991,0.4147,1.0829,0.1613,0.2995,2.0046,3.6174,0.1152,0.0922,0.0461,0.2765,0.5530,0.8986,1.3364,3.8709,5.0229,7.9722,12.0504,1
1.1770,1.4712,1.2097,1.2750,1.7001,1.7001,4.8713,1.9289,0.8500,1.0462,0.0000,0.0000,0.0327,0.0327,0.0000,0.0327,0.0000,0.0000,0.0327,0.0654,0.0000,1.0284,1.1264,1.1264,1.1264,1.3223,0.5877,5.4849,1.0284,0.9795,1.0774,0.0000,0.0000,0.0000,0.0490,0.0000,0.0490,0.0979,0.0490,0.0490,0.0979,0.0000,0.9331,1.7962,1.0964,1.2596,1.3063,1.0730,13.6228,0.7231,0.6065,0.8398,0.0000,0.0233,0.0233,0.0233,0.0933,0.0233,0.0000,0.0233,0.0233,0.0233,0.0000,0.2304,0.4839,0.3456,0.3917,0.5530,0.6221,32.7412,0.3687,0.5760,0.6221,0.0230,0.0230,0.0230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,1
0.0654,0.0327,0.0327,0.1635,0.0654,0.0000,0.1635,0.4904,1.2424,1.1116,0.1308,0.1962,0.5558,0.7520,0.8500,0.2289,0.0654,0.2615,0.1635,0.0981,0.1308,0.0490,0.0490,0.1469,0.0490,0.0000,0.0490,0.0000,0.7836,1.4692,1.5182,0.1469,0.1469,1.1753,1.4692,0.8325,0.1959,0.3428,0.3918,0.0979,0.0000,0.1469,0.0700,0.0233,0.1633,0.2099,0.3266,0.3966,2.0528,4.9453,5.7617,5.1552,1.7962,2.4027,4.5254,4.9919,3.9422,1.2830,2.1927,3.7789,2.2627,1.0031,1.7962,0.0000,0.0000,0.0691,0.2765,0.2765,0.3456,2.7419,9.0090,18.3867,18.3176,6.5206,5.3225,5.6911,10.3684,11.1288,4.8386,7.6266,9.5159,3.4792,0.5299,6.5206,1
4.4463,3.8578,7.4868,5.6560,3.5963,5.1656,1.7328,0.3596,0.4577,0.2942,0.1962,0.1962,0.1962,0.0981,0.2289,0.3923,0.4904,0.4250,1.0462,1.3404,1.2097,6.3665,4.8973,10.0884,9.3048,4.0158,4.7993,1.4202,0.2938,0.0979,0.0979,0.0000,0.1469,0.1469,0.0979,0.1469,0.2938,0.2449,0.4897,0.7346,1.1753,1.3223,4.4554,6.0183,8.7009,9.4707,8.2810,11.5467,4.3621,0.7931,0.5832,0.6765,0.1633,0.4899,0.4665,0.5365,0.3732,0.6998,0.9331,0.9097,0.9797,1.5396,1.6329,0.7143,4.5621,32.4877,27.7413,7.3501,4.8847,0.9216,0.4608,0.1613,0.0922,0.0000,0.0000,0.1382,0.1152,0.0230,0.2535,0.3917,0.3687,0.3456,0.4147,0.3917,1
